"CPAT Code","Year","CountryName","FuelType","ely","pow","rod","ral","avi","nav","res","foo","srv","mch","irn","nfm","mac","cem","omn","cst","ftr","oen","neu","wav"
"sen.mit.enc.sol",2019,"Senegal","sol",278.5,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sen.mit.enc.hyd",2019,"Senegal","hyd",35.8,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sen.mit.enc.ore",2019,"Senegal","ore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sen.mit.enc.nuc",2019,"Senegal","nuc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sen.mit.enc.bio",2019,"Senegal","bio",114.9,78.1,0,0,0,0,911.1,56,0,3.6,0,0,0,27.9,0,0,651.6,0,NA,NA
"sen.mit.enc.bgs",2019,"Senegal","bgs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sen.mit.enc.bdi",2019,"Senegal","bdi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sen.mit.enc.obf",2019,"Senegal","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sen.mit.enc.heat",2019,"Senegal","heat",52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,NA,NA
"srb.mit.enc.ele",2019,"Serbia","ecy",0,0,0,32.1,0,0,1148.6,174.4,443.9,148.5,116.1,48.8,83.2,64.9,120.6,29.1,692.1,0,NA,NA
"srb.mit.enc.coa",2019,"Serbia","coa",25628.3,6434.1,0,0,0,0,209.6,8.9,36.6,26.4,36.3,0,8.3,73.8,28.4,0.1,654.6,0,NA,NA
"srb.mit.enc.nga",2019,"Serbia","nga",628.5,213.5,9,0,0,0,203.2,110.8,187.8,77.2,153.6,20.8,22.4,74.9,67.7,0,1013.1,0,NA,NA
"srb.mit.enc.oop",2019,"Serbia","oop",24.9,35,0,0,0,0,0,19.8,35.6,39.8,0,4.3,3.1,177.4,9.6,0,42.6,0,NA,NA
"srb.mit.enc.gso",2019,"Serbia","gso",0,0,452.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.die",2019,"Serbia","die",0,0,1674.7,12.8,0,6.1,0,105.3,15.3,45.6,1,1,3.9,13.9,2.2,21.5,0,0,NA,NA
"srb.mit.enc.ker",2019,"Serbia","ker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.lpg",2019,"Serbia","lpg",0,0,99.1,0,0,0,46.1,10.2,7.9,0.1,0,0,0.9,0,0,1,0,0,NA,NA
"srb.mit.enc.jfu",2019,"Serbia","jfu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.wnd",2019,"Serbia","wnd",836.2,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.sol",2019,"Serbia","sol",27.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.hyd",2019,"Serbia","hyd",9575.3,823.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.ore",2019,"Serbia","ore",129.3,18,0,0,0,0,0,10.9,3.9,1,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.nuc",2019,"Serbia","nuc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.bio",2019,"Serbia","bio",9.9,7.5,0,0,0,0,867.2,109.1,25.1,30.5,0,1,15.3,3.2,31.9,0,16.4,0,NA,NA
"srb.mit.enc.bgs",2019,"Serbia","bgs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.bdi",2019,"Serbia","bdi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.obf",2019,"Serbia","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"srb.mit.enc.heat",2019,"Serbia","heat",0,0,0,0,0,0,338.4,18.9,99,73.8,60.3,2.7,0.9,0.9,22.5,0,-384.3,0,NA,NA
"syc.mit.enc.ele",2019,"Seychelles","ecy",0,0,0,0,0,0,11.01765584,0,22.11048951,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.coa",2019,"Seychelles","coa",1.05265e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.nga",2019,"Seychelles","nga",2.05953e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.oop",2019,"Seychelles","oop",415.0890687,108.8557206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.4185293,148.362207,NA,NA
"syc.mit.enc.gso",2019,"Seychelles","gso",0,0,30.89244104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.die",2019,"Seychelles","die",0,0,51.41042333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.ker",2019,"Seychelles","ker",0,0,0,0,0,0,9.020336663,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.lpg",2019,"Seychelles","lpg",0,0,0,0,0,0,5.884546707,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.jfu",2019,"Seychelles","jfu",0,0,0,0,63.37025836,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.wnd",2019,"Seychelles","wnd",10.69331534,0.919459617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.sol",2019,"Seychelles","sol",1.738473099,0.14948178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.hyd",2019,"Seychelles","hyd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.ore",2019,"Seychelles","ore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596217577,0,NA,NA
"syc.mit.enc.nuc",2019,"Seychelles","nuc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.bio",2019,"Seychelles","bio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.bgs",2019,"Seychelles","bgs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.bdi",2019,"Seychelles","bdi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.obf",2019,"Seychelles","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"syc.mit.enc.heat",2019,"Seychelles","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.ele",2019,"Sierra Leone","ecy",0,0,0,0,0,0,3.202941051,0,6.633350741,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.coa",2019,"Sierra Leone","coa",1.05e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.nga",2019,"Sierra Leone","nga",2.06e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.oop",2019,"Sierra Leone","oop",240.7352015,61.05608498,0.106369193,0,0,0,0,0,0,0,0,0,0,0,0,0,93.36185683,119.124163,NA,NA
"sle.mit.enc.gso",2019,"Sierra Leone","gso",0,0,51.40108755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.die",2019,"Sierra Leone","die",0,0,159.5549058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.ker",2019,"Sierra Leone","ker",0,0,0,0,0,0,3.65677634,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.lpg",2019,"Sierra Leone","lpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.jfu",2019,"Sierra Leone","jfu",0,0,0,0,7.041139818,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.wnd",2019,"Sierra Leone","wnd",6.617503124,0.569002848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.sol",2019,"Sierra Leone","sol",6.617503124,0.569002848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.hyd",2019,"Sierra Leone","hyd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.ore",2019,"Sierra Leone","ore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.nuc",2019,"Sierra Leone","nuc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.bio",2019,"Sierra Leone","bio",0,0,0,0,0,0,439.9563524,0,0,0,0,0,0,0,0,0,934.2651406,3.895685062,NA,NA
"sle.mit.enc.bgs",2019,"Sierra Leone","bgs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.bdi",2019,"Sierra Leone","bdi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.obf",2019,"Sierra Leone","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sle.mit.enc.heat",2019,"Sierra Leone","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.ele",2019,"Singapore","ecy",0,0,0,258.4,0,0,655.4,0,1781.6,0,0,0,0,0,1667.9,34.2,212.4,19.8,NA,NA
"sgp.mit.enc.coa",2019,"Singapore","coa",665.5,278.6,0,0,0,0,0,0,0,0,0,0,0,0,184.6,0,-3,0,NA,NA
"sgp.mit.enc.nga",2019,"Singapore","nga",51515.4,7835.7,2.1,0,0,0,57.1,0,79.5,0,0,0,0,0,1149,5.1,9708,3,NA,NA
"sgp.mit.enc.oop",2019,"Singapore","oop",226.6,89,0,0,0,0,0,0,0,3226.3,0,0,0,0,209.5,0,1392.8,0,NA,NA
"sgp.mit.enc.gso",2019,"Singapore","gso",0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.die",2019,"Singapore","die",0,0.9,1381.7,0,0,78.7,0,0,0,0,0,0,0,0,507.8,0,0,0,NA,NA
"sgp.mit.enc.ker",2019,"Singapore","ker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.lpg",2019,"Singapore","lpg",0,0,0,0,0,0,24.2,0,72.5,0,0,0,0,0,40.9,0,0,0,NA,NA
"sgp.mit.enc.jfu",2019,"Singapore","jfu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.wnd",2019,"Singapore","wnd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.sol",2019,"Singapore","sol",392.3,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.hyd",2019,"Singapore","hyd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.ore",2019,"Singapore","ore",1170.5,549.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.nuc",2019,"Singapore","nuc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.bio",2019,"Singapore","bio",260.5,74.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.bgs",2019,"Singapore","bgs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.bdi",2019,"Singapore","bdi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.obf",2019,"Singapore","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"sgp.mit.enc.heat",2019,"Singapore","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.ele",2019,"Slovak Republic","ecy",0,0,2,38.5,0,0,465.6,91.6,576.2,87.1,191.7,224.9,243.9,70.5,165.1,8.1,365.4,0,NA,NA
"svk.mit.enc.coa",2019,"Slovak Republic","coa",2883.2,804.2,0,0,0,0,28.3,10.2,117.1,1,585.7,3,2,52.2,0,0,1155.3,0,NA,NA
"svk.mit.enc.nga",2019,"Slovak Republic","nga",2856.1,630.2,0,0,0,0,1122.8,113.4,407.6,171.1,139.7,33,158.4,108.2,126.7,14.2,527.9,0.6,NA,NA
"svk.mit.enc.oop",2019,"Slovak Republic","oop",453.9,80,0,0,0,0,0,0,0,277.6,0,0,0,43.9,1,0,22.6,0,NA,NA
"svk.mit.enc.gso",2019,"Slovak Republic","gso",0,0,554.6,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,NA,NA
"svk.mit.enc.die",2019,"Slovak Republic","die",2.7,0,1845.4,0,0,0,0,58.6,4.7,4.8,0.9,0,8.4,1.1,0,0.6,0,0,NA,NA
"svk.mit.enc.ker",2019,"Slovak Republic","ker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.lpg",2019,"Slovak Republic","lpg",0,0,0,0,0,0,7.1,1,3.2,1,0,0,1,1,0,0,0,3.7,NA,NA
"svk.mit.enc.jfu",2019,"Slovak Republic","jfu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.wnd",2019,"Slovak Republic","wnd",9.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.sol",2019,"Slovak Republic","sol",600.9,52,0,0,0,0,6.3,0,0.9,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.hyd",2019,"Slovak Republic","hyd",4280,368.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.ore",2019,"Slovak Republic","ore",588.5,138.1,0,0,0,0,0.6,14.8,29.1,24.1,0,0,1,156.6,0,0,17.3,0,NA,NA
"svk.mit.enc.nuc",2019,"Slovak Republic","nuc",15221.9,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.bio",2019,"Slovak Republic","bio",1122.6,337.2,156.2,0,0,0,526.8,39,6.8,0,6.1,0,5.1,0,358.4,0.9,59.1,0,NA,NA
"svk.mit.enc.bgs",2019,"Slovak Republic","bgs",0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.bdi",2019,"Slovak Republic","bdi",0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.obf",2019,"Slovak Republic","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svk.mit.enc.heat",2019,"Slovak Republic","heat",29.7,0,0,0,0,0,363.6,8.1,65.7,9,0.9,0.9,9,3.6,30.6,0.9,-23.4,0,NA,NA
"svn.mit.enc.ele",2019,"Slovenia","ecy",0,0,0,19,0,0,293.9,39.3,300.3,68,67.8,102.1,131.3,34.9,110.6,6.1,146.7,0,NA,NA
"svn.mit.enc.coa",2019,"Slovenia","coa",4512.1,993.7,0,0,0,0,0,0,0,0,6.1,1.1,0,11.1,23.9,0,23.4,0,NA,NA
"svn.mit.enc.nga",2019,"Slovenia","nga",506.4,104.6,3.9,0,0,0,107,30.9,27,47.3,79.8,38.6,69,78,103.4,7.9,36.3,0,NA,NA
"svn.mit.enc.oop",2019,"Slovenia","oop",1.8,0.5,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0.5,0,NA,NA
"svn.mit.enc.gso",2019,"Slovenia","gso",0,0,412.8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.die",2019,"Slovenia","die",4.5,0.9,1387.8,7.2,0,0,98.3,71.8,61.7,5.4,1,0.1,7.4,2,2.3,19.3,0,0,NA,NA
"svn.mit.enc.ker",2019,"Slovenia","ker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.lpg",2019,"Slovenia","lpg",4.5,0.9,14.2,0,0,0,27.3,3.9,0,1,1,1.6,7.3,2,3,3.8,0,30.4,NA,NA
"svn.mit.enc.jfu",2019,"Slovenia","jfu",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.wnd",2019,"Slovenia","wnd",8.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.sol",2019,"Slovenia","sol",301.1,25.8,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.hyd",2019,"Slovenia","hyd",4501.5,386.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.ore",2019,"Slovenia","ore",106.4,28.1,0,0,0,0,4.6,2.1,12.9,2,0,0,0,50.9,0,0,1,0,NA,NA
"svn.mit.enc.nuc",2019,"Slovenia","nuc",5809.3,1514.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.bio",2019,"Slovenia","bio",156.3,52.2,92.8,0,0,0,408.8,35.7,0,17,0,0,2.1,1.8,14.2,1.1,13.9,0,NA,NA
"svn.mit.enc.bgs",2019,"Slovenia","bgs",0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.bdi",2019,"Slovenia","bdi",4.5,0.9,88.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.obf",2019,"Slovenia","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"svn.mit.enc.heat",2019,"Slovenia","heat",0,0,0,0,0,0,66.6,4.5,42.3,29.7,0.9,0,5.4,0,6.3,0,4.5,0,NA,NA
"slb.mit.enc.ele",2019,"Solomon Islands","ecy",0,0,0,0,0,0,1.580106862,0,1.019195704,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.coa",2019,"Solomon Islands","coa",3.67e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.nga",2019,"Solomon Islands","nga",4.11e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.oop",2019,"Solomon Islands","oop",95.25114652,23.38308478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79e-07,1.34944099,NA,NA
"slb.mit.enc.gso",2019,"Solomon Islands","gso",0,0,23.63698894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.die",2019,"Solomon Islands","die",0,0,26.26901805,0,0,8.423042515,0,0,0,0,0,0,0,0,0,0,0,17.10636515,NA,NA
"slb.mit.enc.ker",2019,"Solomon Islands","ker",0,0,0,0,0,0,3.287292353,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.lpg",2019,"Solomon Islands","lpg",0,0,0,0,0,0,2.264305355,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.jfu",2019,"Solomon Islands","jfu",0,0,0,0,1.236714892,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.wnd",2019,"Solomon Islands","wnd",2.010239046,0.172849445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.sol",2019,"Solomon Islands","sol",2.010239046,0.172849445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.hyd",2019,"Solomon Islands","hyd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.ore",2019,"Solomon Islands","ore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.nuc",2019,"Solomon Islands","nuc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.bio",2019,"Solomon Islands","bio",0,0,0,0,0,0,75.60511191,0,0,0,0,0,0,0,0,0,-1.51e-06,0,NA,NA
"slb.mit.enc.bgs",2019,"Solomon Islands","bgs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.bdi",2019,"Solomon Islands","bdi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.obf",2019,"Solomon Islands","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"slb.mit.enc.heat",2019,"Solomon Islands","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.ele",2019,"Somalia","ecy",0,0,0,0,0,0,27.59081814,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.coa",2019,"Somalia","coa",1.05265e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.nga",2019,"Somalia","nga",2.05953e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.oop",2019,"Somalia","oop",345.1211599,111.9402903,3.21e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01e-06,48.67616488,NA,NA
"som.mit.enc.gso",2019,"Somalia","gso",0,0,43.34512825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.die",2019,"Somalia","die",0,0,49.78629045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.ker",2019,"Somalia","ker",0,0,0,0,0,0,37.19411458,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.lpg",2019,"Somalia","lpg",0,0,0,0,0,0,11.47572793,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.jfu",2019,"Somalia","jfu",0,0,0,0,47.83833229,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.wnd",2019,"Somalia","wnd",4.055949705,0.3487489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.sol",2019,"Somalia","sol",4.055949705,0.3487489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.hyd",2019,"Somalia","hyd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.ore",2019,"Somalia","ore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.nuc",2019,"Somalia","nuc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.bio",2019,"Somalia","bio",0,0,0,0,0,0,1631.603896,0,0,0,0,0,0,0,0,0,1971.4933,3.682058234,NA,NA
"som.mit.enc.bgs",2019,"Somalia","bgs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.bdi",2019,"Somalia","bdi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.obf",2019,"Somalia","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"som.mit.enc.heat",2019,"Somalia","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"zaf.mit.enc.ele",2019,"South Africa","ecy",0,0,4,225.9,0,0,3548.5,684,2547.8,3378.2,1647.6,1287.3,10,210.2,2538.5,16,4270.5,117,NA,NA
"zaf.mit.enc.coa",2019,"South Africa","coa",222580.9,58370.2,0,0,0,0,5384.3,547,2653,157.8,2948.9,818.2,7.2,1061.2,3234.4,0,25350.2,124.1,NA,NA
"zaf.mit.enc.nga",2019,"South Africa","nga",0,0,0,0,0,0,5,85.4,27.2,1116.7,220.9,11.1,38.2,337.5,71.3,0,-2283.3,0,NA,NA
"zaf.mit.enc.oop",2019,"South Africa","oop",18.5,4.7,2.1,25.7,0,0,0,21.6,52.4,8.2,0,0,8.2,0,30.8,308.2,-744.1,0,NA,NA
"zaf.mit.enc.gso",2019,"South Africa","gso",0,0,7759.6,32.6,0,1,2,119.2,3,48.9,0,0,1,1,12.2,4.1,0,22.4,NA,NA
"zaf.mit.enc.die",2019,"South Africa","die",161.1,39.6,9535.6,138.3,20.7,302.2,4.9,1057.9,14.8,1325.6,9.9,0,4.9,6,87.9,126.5,0,838.6,NA,NA
"zaf.mit.enc.ker",2019,"South Africa","ker",0,0,14.1,0,0,0,304.2,144.5,82.3,14.1,0,0,0,0,13,7,0,0,NA,NA
"zaf.mit.enc.lpg",2019,"South Africa","lpg",0,0,2.1,0,0,0,247.6,0,36.6,3,0,0,11.2,0,2,0,0,0,NA,NA
"zaf.mit.enc.jfu",2019,"South Africa","jfu",0,0,0,0,1137.9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"zaf.mit.enc.wnd",2019,"South Africa","wnd",6700.6,576.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"zaf.mit.enc.sol",2019,"South Africa","sol",4906.1,666.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,112.5,NA,NA
"zaf.mit.enc.hyd",2019,"South Africa","hyd",771.7,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"zaf.mit.enc.ore",2019,"South Africa","ore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,12.3,NA,NA
"zaf.mit.enc.nuc",2019,"South Africa","nuc",13105.9,3424.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"zaf.mit.enc.bio",2019,"South Africa","bio",442.8,143,0,0,0,0,3142.8,71.9,0,0,0,0,0,0,2630.3,0,1802.4,0,NA,NA
"zaf.mit.enc.bgs",2019,"South Africa","bgs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"zaf.mit.enc.bdi",2019,"South Africa","bdi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"zaf.mit.enc.obf",2019,"South Africa","obf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"zaf.mit.enc.heat",2019,"South Africa","heat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"ssd.mit.enc.ele",2019,"South Sudan","ecy",0,0,0,0,0,0,19,5.9,2,0,0,0,0,0,18.5,0,3.6,0,NA,NA
"ssd.mit.enc.coa",2019,"South Sudan","coa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"ssd.mit.enc.nga",2019,"South Sudan","nga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.3,0,NA,NA
"ssd.mit.enc.oop",2019,"South Sudan","oop",51.6,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,NA,NA
